fecha,tipo_movimiento,estado,remito,variedad,lote,cantidad_kg,origen,destino,cliente,observaciones,hoja_origen,fila_origen,movement_number
2026-07-23,DISPATCH,CONFIRMED,962,Sagitta,SAGITTA-500,30120.000,Pancani,,Agricolo S.r.l,cargo en pancani | DTV: 14156365-3 | Calibre: recibo,Entregas a clientes 2026,70,XLS-ENTREGAS-A-CLIENTES-2026-962-R70
2026-07-23,DISPATCH,CONFIRMED,963,Spunta,SPUNTA-310,14700.000,Sasula Balcarce,,Papalini(londero),cargo en sasula | DTV: 14157443-4 | Calibre: recibo,Entregas a clientes 2026,71,XLS-ENTREGAS-A-CLIENTES-2026-963-R71
2026-07-23,DISPATCH,CONFIRMED,964,Spunta,SPUNTA-310,4900.000,Sasula Balcarce,,Papalini(rossi M.),cargo en sasula | DTV: 14157514-7 | Calibre: recibo,Entregas a clientes 2026,72,XLS-ENTREGAS-A-CLIENTES-2026-964-R72
2026-07-23,DISPATCH,CONFIRMED,965,Spunta,SPUNTA-310,9800.000,Sasula Balcarce,,Papalini(agri 2021),cargo en sasula | DTV: 14158412-8 | Calibre: recibo,Entregas a clientes 2026,73,XLS-ENTREGAS-A-CLIENTES-2026-965-R73
2026-07-23,DISPATCH,CONFIRMED,966,Spunta,SPUNTA-310,1220.000,Sasula Balcarce,,Papalini(s.v.r),cargo en sasula -sobrante de kilos a s.v.r | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,74,XLS-ENTREGAS-A-CLIENTES-2026-966-R74
2026-07-23,INBOUND,CONFIRMED,764,Atlantic,ATLANTIC-414,28974.000,,Santa Ana,,GRIMME | Transporte: camillo(gaston),Ingreso Tolvas Santa Ana,65,XLS-INGRESO-TOLVAS-SANTA-ANA-764-R65
2026-07-24,DISPATCH,CONFIRMED,967,Spunta,SPUNTA-311,29320.000,Sasula Balcarce,,Papalini(s.v.r),cargo en sasula | DTV: dtv p/anular. | Calibre: recibo,Entregas a clientes 2026,75,XLS-ENTREGAS-A-CLIENTES-2026-967-R75
2026-07-24,DISPATCH,CONFIRMED,968,Spunta,SPUNTA-301,29900.000,Planta,,Delcaso(romero),cargo en planta | DTV: 14164495-5 | Calibre: recibo,Entregas a clientes 2026,76,XLS-ENTREGAS-A-CLIENTES-2026-968-R76
2026-07-24,DISPATCH,CONFIRMED,970,Atlantic,ATLANTIC-417,31580.000,Cecive,,Vagnoni Andres,cargo en cecive | DTV: 14164730-5 | Calibre: exportacion,Entregas a clientes 2026,77,XLS-ENTREGAS-A-CLIENTES-2026-970-R77
2026-07-24,INBOUND,CONFIRMED,969,Spunta,SPUNTA-530,12186.000,,Dospanca,,b.naranja-hilo negro vuelve al frio(honduras | Transporte: camillo(mario),Env a Frio,71,XLS-ENV-A-FRIO-969-R71
2026-07-24,DISPATCH,CONFIRMED,1214,Sagitta,SAGITTA-500,30120.000,Dospanca,,,Retiro de frío. cargo agricolo directo de camara | Transporte: agricolo,Ret Frio,52,XLS-RET-FRIO-1214-R52
2026-07-24,DISPATCH,CONFIRMED,s/remito,Spunta,SPUNTA-51,31680.000,Cecive,,,Retiro de frío. saco para trabajar | Transporte: cecive,Ret Frio,51,XLS-RET-FRIO-S-REMITO-R51
2026-07-25,DISPATCH,CONFIRMED,971,Spunta,SPUNTA-311,28900.000,Sasula Balcarce,,Delcaso(romero),cargo en sasula | DTV: 14169719-6 | Calibre: recibo,Entregas a clientes 2026,78,XLS-ENTREGAS-A-CLIENTES-2026-971-R78
2026-07-25,DISPATCH,CONFIRMED,972,Spunta,SPUNTA-51,28420.000,Cecive,,Francisco Andreu,cargo en cecive | DTV: dtv p/anular. | Calibre: recibo,Entregas a clientes 2026,79,XLS-ENTREGAS-A-CLIENTES-2026-972-R79
2026-07-25,DISPATCH,CONFIRMED,1215,Spunta,SPUNTA-311,6664.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,53,XLS-RET-FRIO-1215-R53
2026-07-25,DISPATCH,CONFIRMED,1215,Spunta,SPUNTA-320,24206.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,54,XLS-RET-FRIO-1215-R54
2026-07-27,DISPATCH,CONFIRMED,973,Spunta,SPUNTA-310,24500.000,Sasula Balcarce,,Delcaso(ciccioli ),cargo en sasula | DTV: 14177224-4 | Calibre: recibo,Entregas a clientes 2026,80,XLS-ENTREGAS-A-CLIENTES-2026-973-R80
2026-07-27,DISPATCH,CONFIRMED,974,Spunta,SPUNTA-301,7124.000,Planta,,Delcaso(delcaso),cargo en planta | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,81,XLS-ENTREGAS-A-CLIENTES-2026-974-R81
2026-07-27,INBOUND,CONFIRMED,765,Atlantic,ATLANTIC-414,28280.000,,Santa Ana,,GRIMME | Transporte: alvaro arenas,Ingreso Tolvas Santa Ana,66,XLS-INGRESO-TOLVAS-SANTA-ANA-765-R66
2026-07-27,DISPATCH,CONFIRMED,1216,Spunta,SPUNTA-320,34790.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(jaimez),Ret Frio,55,XLS-RET-FRIO-1216-R55
2026-07-28,DISPATCH,CONFIRMED,975,Spunta,SPUNTA-301,12250.000,Cecive,,Delcaso(guzman),cargo en cecive | DTV: 14182377-9 | Calibre: recibo,Entregas a clientes 2026,82,XLS-ENTREGAS-A-CLIENTES-2026-975-R82
2026-07-28,DISPATCH,CONFIRMED,976,Spunta,SPUNTA-301,5880.000,Cecive,,Delcaso(quinzaños),cargo en cecive | DTV: 14182439-2 | Calibre: recibo,Entregas a clientes 2026,83,XLS-ENTREGAS-A-CLIENTES-2026-976-R83
2026-07-28,DISPATCH,CONFIRMED,977,Spunta,SPUNTA-301,7350.000,Cecive,,Delcaso(moran),cargo en cecive | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,84,XLS-ENTREGAS-A-CLIENTES-2026-977-R84
2026-07-28,DISPATCH,CONFIRMED,978,Spunta,SPUNTA-301,3920.000,Cecive,,Delcaso(delcaso),cargo en cecive | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,85,XLS-ENTREGAS-A-CLIENTES-2026-978-R85
2026-07-28,DISPATCH,CONFIRMED,979,Spunta,SPUNTA-320,36760.000,Planta,,Delcaso (carlos),cargo en planta | DTV: 14186441-6 | Calibre: recibo,Entregas a clientes 2026,86,XLS-ENTREGAS-A-CLIENTES-2026-979-R86
2026-07-28,DISPATCH,CONFIRMED,1217,Sagitta,SAGITTA-500,37480.000,Dospanca,,,Retiro de frío. a cecive para trabajar | Transporte: camillo(jaimez),Ret Frio,56,XLS-RET-FRIO-1217-R56
2026-07-29,DISPATCH,CONFIRMED,981,Sagitta,SAGITTA-500,19584.000,Cecive,,Delcaso(produser),cargo en cecive | DTV: 14194729-5 | Categoría: repasada | Calibre: recibo,Entregas a clientes 2026,87,XLS-ENTREGAS-A-CLIENTES-2026-981-R87
2026-07-29,DISPATCH,CONFIRMED,983,Sagitta,SAGITTA-500,15096.000,Cecive,,Delcaso (carlos),cargo en cecive | DTV: 14195019-5 | Categoría: repasada | Calibre: recibo,Entregas a clientes 2026,89,XLS-ENTREGAS-A-CLIENTES-2026-983-R89
2026-07-29,DISPATCH,CONFIRMED,984,Spunta,SPUNTA-320,29400.000,Planta,,Delcaso(produser),cargo en planta | DTV: 14195515-2 | Categoría: repasada | Calibre: recibo,Entregas a clientes 2026,90,XLS-ENTREGAS-A-CLIENTES-2026-984-R90
2026-07-29,DISPATCH,CONFIRMED,1218,Sagitta,SAGITTA-500,19670.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,57,XLS-RET-FRIO-1218-R57
2026-07-29,DISPATCH,CONFIRMED,s/remito,Spunta,SPUNTA-300,69970.000,Cecive,,,Retiro de frío. saco para trabajar | Transporte: cecive,Ret Frio,58,XLS-RET-FRIO-S-REMITO-R58
2026-07-30,DISPATCH,CONFIRMED,1219,Sagitta,SAGITTA-500,8460.000,Dospanca,,,Retiro de frío. a planta para trabajar SOLO CHASIS!!! | Transporte: camillo(mario),Ret Frio,59,XLS-RET-FRIO-1219-R59
2026-07-31,DISPATCH,CONFIRMED,982,Edison,EDISON-900,9100.000,Planta,,Parmentier,cargo en planta | DTV: 14252825-8 | Categoría: repasada | Calibre: recibo,Entregas a clientes 2026,88,XLS-ENTREGAS-A-CLIENTES-2026-982-R88
2026-07-31,DISPATCH,CONFIRMED,985,Spunta,SPUNTA-300,15200.000,Cecive,,Delcaso(vega),cargo en cecive | DTV: 14202102-1 | Calibre: recibo,Entregas a clientes 2026,91,XLS-ENTREGAS-A-CLIENTES-2026-985-R91
2026-07-31,DISPATCH,CONFIRMED,986,Daifla,DAIFLA-352,4900.000,Cecive,,Delcaso(cima),cargo en cecive | DTV: 14202415-2 | Calibre: recibo,Entregas a clientes 2026,92,XLS-ENTREGAS-A-CLIENTES-2026-986-R92
2026-07-31,DISPATCH,CONFIRMED,1220,Sagitta,SAGITTA-500,34848.000,Dospanca,,,Retiro de frío. a cecive para repasar | Transporte: camillo(mario),Ret Frio,61,XLS-RET-FRIO-1220-R61
2026-07-31,DISPATCH,CONFIRMED,s/remito,Daifla,DAIFLA-352,4900.000,Cecive,,,Retiro de frío. cargo delcaso directo. | Transporte: cecive,Ret Frio,60,XLS-RET-FRIO-S-REMITO-R60
2026-08-01,DISPATCH,CONFIRMED,987,Sagitta,SAGITTA-500,19600.000,Planta,,Delcaso(granero),cargo en planta | DTV: 14208496-1 | Calibre: recibo,Entregas a clientes 2026,93,XLS-ENTREGAS-A-CLIENTES-2026-987-R93
2026-08-01,DISPATCH,CONFIRMED,988,Sagitta,SAGITTA-500,4900.000,Planta,,Delcaso(romero M),cargo en planta | DTV: 14208673-5 | Calibre: recibo,Entregas a clientes 2026,94,XLS-ENTREGAS-A-CLIENTES-2026-988-R94
2026-08-01,DISPATCH,CONFIRMED,989,Sagitta,SAGITTA-500,2240.000,Planta,,Delcaso(ciccioli ),cargo en planta | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,95,XLS-ENTREGAS-A-CLIENTES-2026-989-R95
2026-08-01,DISPATCH,CONFIRMED,990,Spunta,SPUNTA-310,7854.000,Planta,,Delcaso(produser),cargo en planta | DTV: 14208757-5 anular | Calibre: recibo,Entregas a clientes 2026,96,XLS-ENTREGAS-A-CLIENTES-2026-990-R96
2026-08-01,DISPATCH,CONFIRMED,991,Daifla,DAIFLA-352,29700.000,Cecive,,Delcaso(agro Bess),cargo en cecive | DTV: 14208970-5 | Calibre: recibo,Entregas a clientes 2026,97,XLS-ENTREGAS-A-CLIENTES-2026-991-R97
2026-08-01,DISPATCH,CONFIRMED,992,Agata,AGATA-241,200.000,Planta,,Chakra Balcarce,cargo en planta | DTV: idem | Categoría: elias agüero | Calibre: exportacion,Entregas a clientes 2026,100,XLS-ENTREGAS-A-CLIENTES-2026-992-R100
2026-08-01,DISPATCH,CONFIRMED,992,Sagitta,SAGITTA-500,30720.000,Cecive,,Chakra Balcarce,cargo en cecive | DTV: 14209234-4 | Categoría: elias agüero | Calibre: recibo,Entregas a clientes 2026,98,XLS-ENTREGAS-A-CLIENTES-2026-992-R98
2026-08-01,DISPATCH,CONFIRMED,992,Daifla,DAIFLA-352,200.000,Cecive,,Chakra Balcarce,cargo en cecive | DTV: idem | Categoría: elias agüero | Calibre: recibo,Entregas a clientes 2026,99,XLS-ENTREGAS-A-CLIENTES-2026-992-R99
2026-08-01,DISPATCH,CONFIRMED,1221,Sagitta,SAGITTA-500,5978.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,63,XLS-RET-FRIO-1221-R63
2026-08-01,DISPATCH,CONFIRMED,1221,Atlantic,ATLANTIC-417,19790.000,Dospanca,,,Retiro de frío. a planta para trabajar EXPORTACION | Transporte: camillo(mario),Ret Frio,64,XLS-RET-FRIO-1221-R64
2026-08-01,DISPATCH,CONFIRMED,1221,Atlantic,ATLANTIC-417,6810.000,Dospanca,,,Retiro de frío. a planta para trabajar SIN CHICAS | Transporte: camillo(mario),Ret Frio,65,XLS-RET-FRIO-1221-R65
2026-08-01,DISPATCH,CONFIRMED,s/remito,Daifla,DAIFLA-352,29400.000,Cecive,,,Retiro de frío. cargo directo de camara | Transporte: cecive,Ret Frio,62,XLS-RET-FRIO-S-REMITO-R62
2026-08-05,DISPATCH,CONFIRMED,1222,Spunta,SPUNTA-320,28752.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,66,XLS-RET-FRIO-1222-R66
2026-08-05,DISPATCH,CONFIRMED,1222,Spunta,SPUNTA-310,1296.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,67,XLS-RET-FRIO-1222-R67
2026-08-05,DISPATCH,CONFIRMED,1222,Asterix,ASTERIX-820,3920.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,68,XLS-RET-FRIO-1222-R68
2026-08-05,DISPATCH,CONFIRMED,1222,Atlantic,ATLANTIC-417,1568.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,69,XLS-RET-FRIO-1222-R69
2026-08-06,DISPATCH,CONFIRMED,1223,Sagitta,SAGITTA-500,15090.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,70,XLS-RET-FRIO-1223-R70
2026-08-07,DISPATCH,CONFIRMED,1444,Spunta,SPUNTA-50,23500.000,Sasula Balcarce,,,Retiro de frío. a planta para trabajar | Transporte: camillo(mario),Ret Frio,71,XLS-RET-FRIO-1444-R71
2026-08-08,DISPATCH,CONFIRMED,993,Taurus,TAURUS-G1,12880.000,Planta,,Vagnoni Andres,cargo en planta | DTV: 14151509-8 | Calibre: recibo,Entregas a clientes 2026,101,XLS-ENTREGAS-A-CLIENTES-2026-993-R101
2026-08-08,DISPATCH,CONFIRMED,993,Atlantic,ATLANTIC-417,21127.000,Planta,,Vagnoni Andres,cargo en planta | DTV: 14256206-5 | Calibre: exportacion,Entregas a clientes 2026,102,XLS-ENTREGAS-A-CLIENTES-2026-993-R102
2026-08-08,DISPATCH,CONFIRMED,993,Atlantic,ATLANTIC-417,6072.000,Planta,,Vagnoni Andres,cargo en planta | DTV: idem | Calibre: sin chicas,Entregas a clientes 2026,103,XLS-ENTREGAS-A-CLIENTES-2026-993-R103
2026-08-10,DISPATCH,CONFIRMED,1000,Daifla,DAIFLA-352,9800.000,Cecive,,Delcaso(gramatica),cargo en cecive | DTV: 14266375-9 | Calibre: recibo,Entregas a clientes 2026,113,XLS-ENTREGAS-A-CLIENTES-2026-1000-R113
2026-08-10,DISPATCH,CONFIRMED,994,Asterix,ASTERIX-820,3800.000,Planta,,U.t.t,cargo en planta | Calibre: exportacion,Entregas a clientes 2026,104,XLS-ENTREGAS-A-CLIENTES-2026-994-R104
2026-08-10,DISPATCH,CONFIRMED,994,Ribola,RIBOLA-NO,1300.000,Planta,,U.t.t,cargo en planta | Calibre: recibo,Entregas a clientes 2026,105,XLS-ENTREGAS-A-CLIENTES-2026-994-R105
2026-08-10,DISPATCH,CONFIRMED,994,Daifla,DAIFLA-352,300.000,Planta,,U.t.t,cargo en planta | Calibre: recibo,Entregas a clientes 2026,106,XLS-ENTREGAS-A-CLIENTES-2026-994-R106
2026-08-10,DISPATCH,CONFIRMED,994,Atlantic,ATLANTIC-417,1250.000,Planta,,U.t.t,cargo en planta | Calibre: sin chicas,Entregas a clientes 2026,107,XLS-ENTREGAS-A-CLIENTES-2026-994-R107
2026-08-10,DISPATCH,CONFIRMED,995,Spunta,SPUNTA-320,9800.000,Planta,,Delcaso(produser),cargo en planta | DTV: 14265464-4 | Calibre: recibo,Entregas a clientes 2026,108,XLS-ENTREGAS-A-CLIENTES-2026-995-R108
2026-08-10,DISPATCH,CONFIRMED,996,Spunta,SPUNTA-320,7350.000,Planta,,Delcaso (carlos),cargo en planta | DTV: 14265521-7 | Calibre: recibo,Entregas a clientes 2026,109,XLS-ENTREGAS-A-CLIENTES-2026-996-R109
2026-08-10,DISPATCH,CONFIRMED,997,Spunta,SPUNTA-320,7350.000,Planta,,Delcaso(ciccioli ),cargo en planta | DTV: 14265673-6 | Calibre: recibo,Entregas a clientes 2026,110,XLS-ENTREGAS-A-CLIENTES-2026-997-R110
2026-08-10,DISPATCH,CONFIRMED,998,Spunta,SPUNTA-320,7350.000,Planta,,Delcaso(palacio),cargo en planta | DTV: sin dtv | Calibre: recibo,Entregas a clientes 2026,111,XLS-ENTREGAS-A-CLIENTES-2026-998-R111
2026-08-10,DISPATCH,CONFIRMED,999,Daifla,DAIFLA-352,19600.000,Cecive,,Delcaso(delcasagro),cargo en cecive | DTV: 14266228-0 | Calibre: recibo,Entregas a clientes 2026,112,XLS-ENTREGAS-A-CLIENTES-2026-999-R112
2026-08-10,DISPATCH,CONFIRMED,1224,Sagitta,SAGITTA-500,29596.000,Dospanca,,,Retiro de frío. a planta para trabajar | Transporte: camillo(jaimez),Ret Frio,72,XLS-RET-FRIO-1224-R72
2026-08-10,DISPATCH,CONFIRMED,1224,Memphis,MEMPHIS-511,49.000,Dospanca,,,Retiro de frío. a planta | Transporte: camillo(jaimez),Ret Frio,73,XLS-RET-FRIO-1224-R73
2026-08-10,DISPATCH,CONFIRMED,1224,Sunred,SUNRED-520,49.000,Dospanca,,,Retiro de frío. a planta | Transporte: camillo(jaimez),Ret Frio,74,XLS-RET-FRIO-1224-R74
2026-08-10,DISPATCH,CONFIRMED,s/remito,Daifla,DAIFLA-352,29400.000,Cecive,,,Retiro de frío. cargo del caso directo . | Transporte: cecive,Ret Frio,75,XLS-RET-FRIO-S-REMITO-R75
2026-08-11,DISPATCH,CONFIRMED,1001,Daifla,DAIFLA-352,24500.000,Cecive,,Delcaso(gramatica),cargo en cecive | DTV: 14269633-9 | Calibre: recibo,Entregas a clientes 2026,114,XLS-ENTREGAS-A-CLIENTES-2026-1001-R114
2026-08-11,DISPATCH,CONFIRMED,s/remito,Daifla,DAIFLA-352,25000.000,Cecive,,,"Retiro de frío. cargo del caso directo ,bajamos 10 en planta. | Transporte: cecive",Ret Frio,76,XLS-RET-FRIO-S-REMITO-R76
2026-08-12,DISPATCH,CONFIRMED,1002,Spunta,SPUNTA-300,12250.000,Cecive,,Papalini(asef S.),cargo en cecive | DTV: 14284030-8( anular) | Calibre: recibo,Entregas a clientes 2026,115,XLS-ENTREGAS-A-CLIENTES-2026-1002-R115
2026-08-12,DISPATCH,CONFIRMED,1003,Spunta,SPUNTA-300,9800.000,Cecive,,Papalini(versellone),cargo en cecive | DTV: ANULADO | Calibre: recibo,Entregas a clientes 2026,116,XLS-ENTREGAS-A-CLIENTES-2026-1003-R116
2026-08-12,DISPATCH,CONFIRMED,1004,Spunta,SPUNTA-300,1715.000,Cecive,,Papalini(garcia J),cargo en cecive | DTV: ANULADO | Calibre: recibo,Entregas a clientes 2026,117,XLS-ENTREGAS-A-CLIENTES-2026-1004-R117
2026-08-12,DISPATCH,CONFIRMED,1005,Spunta,SPUNTA-300,3900.000,Cecive,,Papalini(crucianelli),cargo en cecive | DTV: ANULADO | Calibre: recibo,Entregas a clientes 2026,118,XLS-ENTREGAS-A-CLIENTES-2026-1005-R118
2026-09-28,INBOUND,CONFIRMED,980,Spunta,SPUNTA-530,12240.000,,Dospanca,,b.naranja-hilo negro (honduras) | Transporte: camillo(mario),Env a Frio,72,XLS-ENV-A-FRIO-980-R72
